Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Automation and Artificial Intelligence Developer,Thomson Reuters India Pvt Ltd,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/automation-and-ai-developer-1952008537,N/A,N/A,"Company: Thomson Reuters India Pvt Ltd | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 3 years",Apna
Node Js Developer,Geoalgo Technologies,"Sector 66, Gurgaon/Gurugram",Recent,https://apna.co/job/gurgaon-gurugram/node-js-developer-457967584,N/A,N/A,"Company: Geoalgo Technologies | Location: Sector 66, Gurgaon/Gurugram | Salary: ₹25,000 - ₹50,000 | Tags: Work from Office, Full Time, Min. 5 years, Basic English",Apna
Software Developer with Expertise in Emerging Technologies,Synechron Technologies,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/tibco-1367007762,N/A,N/A,"Company: Synechron Technologies | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Shopify Wordpress Developer,Vatshayan Technologies,"Burari, New Delhi",Recent,https://apna.co/job/new-delhi/shopify-wordpress-developer-622168455,N/A,N/A,"Company: Vatshayan Technologies | Location: Burari, New Delhi | Salary: ₹5,000 - ₹10,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
"Full Stack Developer with Python, Java, AI, and Low-Code/No-Code Expertise",Ford Motor,Chennai,Recent,https://apna.co/job/chennai/img-mfg-it-software-engineer-1336014782,N/A,N/A,"Company: Ford Motor | Location: Chennai | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 5 years",Apna
Mobile App Developer,NKD Power Solutions Private Limited,"Sector 81, Faridabad",Recent,https://apna.co/job/faridabad/mobile-app-developer-577052946,N/A,N/A,"Company: NKD Power Solutions Private Limited | Location: Sector 81, Faridabad | Salary: ₹20,000 - ₹40,000 | Tags: Work from Office, Full Time, Min. 2 years, Good (Intermediate / Advanced) English",Apna
Full Stack Developer,Digilogy IT Solution,"Badarpur, Delhi-NCR",Recent,https://apna.co/job/delhi-ncr/full-stack-developer-231776043,N/A,N/A,"Company: Digilogy IT Solution | Location: Badarpur, Delhi-NCR | Salary: ₹18,000 - ₹25,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
Manager - Python Full Stack Engineer,Ernst & Young LLP ( EY India ),Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/de-rce-python-ai-manager-gdsn02-1059664830,N/A,N/A,"Company: Ernst & Young LLP ( EY India ) | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 7 years",Apna
Full Stack Developer,Yugan Medical Industries Private Limited,"SangamWadi, Pune",Recent,https://apna.co/job/pune/full-stack-developer-227969921,N/A,N/A,"Company: Yugan Medical Industries Private Limited | Location: SangamWadi, Pune | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Min. 6 months, Good (Intermediate / Advanced) English",Apna
Mobile App Developer,Bizools Software Services,"Dwaraka Nagar, Visakhapatnam",Recent,https://apna.co/job/visakhapatnam/mobile-app-developer-800762220,N/A,N/A,"Company: Bizools Software Services | Location: Dwaraka Nagar, Visakhapatnam | Salary: ₹18,000 - ₹20,000 | Tags: Work from Office, Full Time, Min. 6 months, Basic English",Apna
Website Developer - Trainee,Medmatrix,"South Dum Dum, Kolkata/Calcutta",Recent,https://apna.co/job/kolkata-calcutta/website-developer-trainee-300059245,N/A,N/A,"Company: Medmatrix | Location: South Dum Dum, Kolkata/Calcutta | Salary: ₹4,000 - ₹5,000 | Tags: Work from Office, Full Time, Freshers only, Basic English",Apna
Embedded Software Developer,Galvanic Infotech,"Sector 101, Noida",Recent,https://apna.co/job/noida/embedded-software-developer-17600347,N/A,N/A,"Company: Galvanic Infotech | Location: Sector 101, Noida | Salary: ₹25,000 - ₹40,000 | Tags: Work from Office, Full Time, Min. 2 years, Basic English",Apna
AI Agent Developer,Lakshay India,"Sector 31, Faridabad",Recent,https://apna.co/job/faridabad/ai-agent-developer-353598125,N/A,N/A,"Company: Lakshay India | Location: Sector 31, Faridabad | Salary: ₹50,000 - ₹80,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
PHP Laravel Developer,Atlanta Systems,"Sector 81, Noida",Recent,https://apna.co/job/noida/php-laravel-developer-129358598,N/A,N/A,"Company: Atlanta Systems | Location: Sector 81, Noida | Salary: ₹25,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
Frontend/React Developer,Artistonk Media Solutions,"Sector 63, Noida",Recent,https://apna.co/job/noida/frontend-react-developer-882336426,N/A,N/A,"Company: Artistonk Media Solutions | Location: Sector 63, Noida | Salary: ₹20,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Senior Full Stack Developer,Ameriprise Financial India Pvt Ltd,Noida,Recent,https://apna.co/job/noida/senior-fullstack-developer-1621177366,N/A,N/A,"Company: Ameriprise Financial India Pvt Ltd | Location: Noida | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 4 years",Apna
Full Stack Developer,Buildmore Ventures LLP,Hoskote,Recent,https://apna.co/job/hoskote/full-stack-developer-306310659,N/A,N/A,"Company: Buildmore Ventures LLP | Location: Hoskote | Salary: ₹16,000 - ₹21,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Python Full Stack Software Engineer,Applied Materials India Pvt Ltd,Mumbai/Bombay,Recent,https://apna.co/job/mumbai/python-full-stack-developer-1409417048,N/A,N/A,"Company: Applied Materials India Pvt Ltd | Location: Mumbai/Bombay | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 5 years",Apna
PHP Wordpress Developer,Neuvar Consulting,"Sector 153, Noida",Recent,https://apna.co/job/noida/php-wordpress-developer-451158351,N/A,N/A,"Company: Neuvar Consulting | Location: Sector 153, Noida | Salary: ₹20,000 - ₹30,000 | Tags: Work from Office, Full Time, Any experience, No English Required",Apna
Senior Software Engineer - Python and Agentic AI,Gartner India Research & Advisory Services Private Limited,Gurgaon/Gurugram,Recent,https://apna.co/job/gurgaon/sr-software-engineer-python-agentic-ai-1891634881,N/A,N/A,"Company: Gartner India Research & Advisory Services Private Limited | Location: Gurgaon/Gurugram | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 4 years",Apna
AI Agent Developer,Lakshay India,"Sector 31, Faridabad",Recent,https://apna.co/job/faridabad/ai-agent-developer-726850356,N/A,N/A,"Company: Lakshay India | Location: Sector 31, Faridabad | Salary: ₹50,000 - ₹80,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Full-stack Developer,BLook My Space,"Kurla West, Mumbai Metropolitan Region",Recent,https://apna.co/job/mumbai-metropolitan-region/full-stack-developer-40951800,N/A,N/A,"Company: BLook My Space | Location: Kurla West, Mumbai Metropolitan Region | Salary: ₹50,000 - ₹75,000 | Tags: Work from Office, Full Time, Min. 5 years, Good (Intermediate / Advanced) English",Apna
Python and PySpark ETL Developer,Infosys,Hyderabad,Recent,https://apna.co/job/hyderabad/python-pyspark-etl-developer-1251013299,N/A,N/A,"Company: Infosys | Location: Hyderabad | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Python Backend Developer,Infosys,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/python-backend-developer-1303196182,N/A,N/A,"Company: Infosys | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Android Application Developer,Dsquare,"Dahisar East, Mumbai/Bombay",Recent,https://apna.co/job/mumbai-bombay/android-application-developer-234339321,N/A,N/A,"Company: Dsquare | Location: Dahisar East, Mumbai/Bombay | Salary: ₹10,000 - ₹25,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Full Stack Developer with Machine Learning Knowledge,Airbus Group India Pvt Ltd,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/developer-full-stack-1407297542,N/A,N/A,"Company: Airbus Group India Pvt Ltd | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Any experience",Apna
Associate Software Developer,Elevate Global Technologies Private Limited,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru-bangalore/associate-software-developer-879240579,N/A,N/A,"Company: Elevate Global Technologies Private Limited | Location: Bengaluru/Bangalore | Salary: ₹30,000 - ₹35,000 | Tags: Work from Office, Full Time, Freshers only, Good (Intermediate / Advanced) English",Apna
Oracle AI Developer,Ernst & Young LLP ( EY India ),Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/oracle-ai-oracle-ai-developer-staff-1557049792,N/A,N/A,"Company: Ernst & Young LLP ( EY India ) | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 1 year",Apna
Software Developer Intern,Codesharks Technologies Private Limited,"Indra Puri Colony, Indore",Recent,https://apna.co/job/indore/software-developer-intern-955662132,N/A,N/A,"Company: Codesharks Technologies Private Limited | Location: Indra Puri Colony, Indore | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Oracle AI Developer,Ernst & Young LLP ( EY India ),Noida,Recent,https://apna.co/job/noida/oracle-ai-oracle-ai-developer-staff-1113139727,N/A,N/A,"Company: Ernst & Young LLP ( EY India ) | Location: Noida | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 1 year",Apna
"IT Trainer - Python , Data Science , Data Analytics",Edunova Technology,"Dwarka, New Delhi",Recent,https://apna.co/job/new-delhi/it-trainer-python-data-science-data-analytics-739738859,N/A,N/A,"Company: Edunova Technology | Location: Dwarka, New Delhi | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Night Shift, Min. 6 months, Basic English",Apna
Python Backend Software Engineer,NielsenIQ,Pune,Recent,https://apna.co/job/pune/software-engineer-python-backend-fast-api-1436765499,N/A,N/A,"Company: NielsenIQ | Location: Pune | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 3 years",Apna
Technical Content Writer + Coder (Python + Data Analytics),2A Edtech LLP,"Manikonda, Hyderabad Region",Recent,https://apna.co/job/hyderabad-region/technical-content-writer-coder-python-data-analyti-813345189,N/A,N/A,"Company: 2A Edtech LLP | Location: Manikonda, Hyderabad Region | Salary: ₹16,000 - ₹18,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Senior Java Fullstack Developer,Clastech Solutions and Services Private Limited,"Hinjewadi, Pune",Recent,https://apna.co/job/pune/senior-java-fullstack-developer-124795015,N/A,N/A,"Company: Clastech Solutions and Services Private Limited | Location: Hinjewadi, Pune | Salary: ₹50,000 - ₹1,49,999 | Tags: Work from Office, Full Time, Min. 5 years, Good (Intermediate / Advanced) English",Apna
"Senior Software Engineer - Python, Spark, Iceberg, Hive",Wells Fargo India Solutions Pvt Ltd,Hyderabad,Recent,https://apna.co/job/hyderabad/senior-software-engineer-python-spark-iceberg-hive-1571055457,N/A,N/A,"Company: Wells Fargo India Solutions Pvt Ltd | Location: Hyderabad | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 4 years",Apna
Senior Automation Developer,Linkedin Technology Information Pvt Ltd,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/sr-automation-developer-1306237147,N/A,N/A,"Company: Linkedin Technology Information Pvt Ltd | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 7 years",Apna
Full Stack Web Developer,Kynex Technologies India Private Limited,"Baramunda, Bhubaneswar",Recent,https://apna.co/job/bhubaneswar/full-stack-web-developer-899824987,N/A,N/A,"Company: Kynex Technologies India Private Limited | Location: Baramunda, Bhubaneswar | Salary: ₹30,000 - ₹40,000 | Tags: Work from Office, Full Time, Min. 2 years, Basic English",Apna
Android & IOS APP DEVELOPER,Aleya Finance,"Goregaon East, Mumbai Metropolitan Region",Recent,https://apna.co/job/mumbai-metropolitan-region/android-ios-app-developer-14088645,N/A,N/A,"Company: Aleya Finance | Location: Goregaon East, Mumbai Metropolitan Region | Salary: ₹20,000 - ₹30,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
Resort Developer And Manager,Unipoint Creations Llp,"Amer, Jaipur",Recent,https://apna.co/job/jaipur/resort-developer-and-manager-848953984,N/A,N/A,"Company: Unipoint Creations Llp | Location: Amer, Jaipur | Salary: ₹18,000 - ₹28,000 | Tags: Work from Office, Full Time, Min. 3 years, Good (Intermediate / Advanced) English",Apna
Full Stack Web Developer,Lambodra Traders and Services Private Limited,Work from Home,Recent,https://apna.co/job/chandigarh-region/full-stack-web-developer-227727270,N/A,N/A,"Company: Lambodra Traders and Services Private Limited | Location: Work from Home | Salary: ₹20,000 - ₹30,000 | Tags: Full Time, Min. 3 years, Good (Intermediate / Advanced) English",Apna
Generative AI Developer / Engineer,Capco Technologies Pvt Ltd,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/ai-engineer-1467689490,N/A,N/A,"Company: Capco Technologies Pvt Ltd | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 6 years",Apna
Front-End PHP Developer,Nexus HR Solution,"Thaltej, Ahmedabad Region",Recent,https://apna.co/job/ahmedabad-region/front-end-php-developer-99090073,N/A,N/A,"Company: Nexus HR Solution | Location: Thaltej, Ahmedabad Region | Salary: ₹18,000 - ₹25,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
Software Engineer - Python and Generative AI,Blue Yonder Pvt Ltd,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/software-engineer-python-genai-1529918383,N/A,N/A,"Company: Blue Yonder Pvt Ltd | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Content Creator And Developer,Crysta Impex,"Mangolpuri, Delhi-NCR",Recent,https://apna.co/job/delhi-ncr/content-creator-and-developer-268572419,N/A,N/A,"Company: Crysta Impex | Location: Mangolpuri, Delhi-NCR | Salary: ₹25,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 2 years, Basic English",Apna
"Senior Software Engineer - Python, AI, AWS",JP Morgan Services India Pvt Ltd,Noida,Recent,https://apna.co/job/noida/software-engineer-iii-python-ai-aws-1493692098,N/A,N/A,"Company: JP Morgan Services India Pvt Ltd | Location: Noida | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 3 years",Apna
N8N / Web Developer Intern,PCS Media,"Haibatpur, Ghaziabad",Recent,https://apna.co/job/ghaziabad/n8n-web-developer-intern-103878320,N/A,N/A,"Company: PCS Media | Location: Haibatpur, Ghaziabad | Salary: ₹12,000 - ₹15,000 | Tags: Work from Office, Full Time, Min. 6 months, Good (Intermediate / Advanced) English",Apna
Data Scientist / Fulstack Developer,YD Foods,"Madhapur, Hyderabad",Recent,https://apna.co/job/hyderabad/data-scientist-fulstack-developer-408357857,N/A,N/A,"Company: YD Foods | Location: Madhapur, Hyderabad | Salary: ₹15,000 - ₹30,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Python Data Engineer with Apache Airflow Expertise,Sutherland Global Services Private Limited,Hyderabad,Recent,https://apna.co/job/hyderabad/airflow-python-developer-1988192657,N/A,N/A,"Company: Sutherland Global Services Private Limited | Location: Hyderabad | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Backend/Node.js Developer,Artistonk Media Solutions,"Sector 63, Noida",Recent,https://apna.co/job/noida/backend-node-js-developer-505625077,N/A,N/A,"Company: Artistonk Media Solutions | Location: Sector 63, Noida | Salary: ₹20,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Full Stack Developer (Python and React JS),Infosys,Bengaluru/Bangalore,Recent,https://apna.co/job/bengaluru/full-stack-developer-python-with-react-1644734718,N/A,N/A,"Company: Infosys | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Senior Artificial Intelligence Developer,SS&C TECHNOLOGIES,Hyderabad,Recent,https://apna.co/job/hyderabad/senior-ai-developer-pa26autrq3136-1839969656,N/A,N/A,"Company: SS&C TECHNOLOGIES | Location: Hyderabad | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 5 years",Apna
Backend Developer – Node.js,Telering Process Private Limited,"Dwarka, New Delhi",Recent,https://apna.co/job/new-delhi/backend-developer-node-js-939654354,N/A,N/A,"Company: Telering Process Private Limited | Location: Dwarka, New Delhi | Salary: ₹17,000 - ₹20,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
